step,policy,efe,risk,ambiguity,epistemic,predicted_joule_horizon,predicted_excess_energy_horizon,projected_terminal_debt,projected_path_debt,vfe,center,sigma,precision,kappa,internal_fraction,boundary_fraction,external_fraction,coupling_proxy,step_joule_total,step_joule_particle,step_joule_control,step_leakage,cumulative_joule_total,mean_abs_external,mean_abs_active,mean_abs_y,baseline_step_joule_total,baseline_step_joule_particle,baseline_step_joule_control,baseline_cumulative_joule_total,step_joule_saving_vs_baseline,cumulative_joule_saving_vs_baseline,energy_debt,breakeven_step,step_joule_total_ema,baseline_step_joule_total_ema,energy_debt_ema,cumulative_joule_saving_ema,efe_ema
70,relax,8.384739430815745,7.346637728879846,0.055419641139413375,0.053331791359221226,0.012143306068828963,-0.013530848739443997,0.0,0.07414071625113089,1.3075111783688342,-0.006773215782018182,0.18486804070407545,4.045366636002865,0.76,0.4629103889728392,0.3240476135213843,0.21304199652349312,0.046503053831936286,0.022713461855692528,0.021702356829336713,0.0010111050263558138,0.20238989669731836,0.1612814290068561,0.8847528382729337,0.1669744090328675,0.1994574478112797,0.04626362614205559,0.04609187501533114,0.0001717511267244547,0.1498002763725565,0.023550164286363064,-0.01148115263429958,0.01148115263429958,,0.03145716689039351,0.048174875464934895,0.019177388120157138,-0.019177388120157138,10.21997250716334
71,relax,8.379101429135707,7.4973515611713495,0.05556174194992127,0.047499189464979705,0.012097898847857141,-0.013536879338792942,0.0,0.06272171705099658,1.2736919655615133,-0.007413840706157442,0.18556967291195836,4.046327109724924,0.76,0.4535755722212765,0.31777460754272363,0.22864981924973785,0.016211861875824865,0.023338877152914342,0.02228810136734493,0.001050775785569411,0.21721732828725082,0.16221498409297266,0.7095902881399873,0.17058918391766434,0.20246363420283545,0.04692285788168792,0.046751023694013155,0.00017183418767476762,0.151677190687824,0.02358398072877358,-0.010537793405148637,0.010537793405148637,,0.030807703711395178,0.04807471405827514,0.01848622054295646,-0.01848622054295646,10.07270282092113
72,relax,8.384858899315548,7.641572754060579,0.05559814886121454,0.03291625222795233,0.012081871273273054,-0.013541191066114013,0.0,0.052225254757497876,1.3191449475817802,-0.007671588575091192,0.18657382068131936,4.0489265581679765,0.76,0.4466039458632454,0.31939055693757146,0.23400549621292813,0.01711715322383979,0.023053509703473002,0.02196719912449137,0.0010863105789816333,0.22230522140228182,0.1631371244811116,0.35828688606404946,0.17391270289534405,0.20532542999253067,0.0469959251367422,0.04682339018228528,0.00017253495445692307,0.15355702769329369,0.0239424154332692,-0.00958009678781787,0.00958009678781787,,0.030187368190761406,0.04798841094455251,0.017773730642545373,-0.017773730642545373,9.937675307192684
73,relax,8.40097986936392,7.799893928155239,0.055646089094165026,0.04755313825993484,0.012097125449173149,-0.013524247607524256,0.0,0.04266887985705873,1.3418333239353348,-0.007517557841478188,0.18772038813588338,4.030649293850582,0.76,0.43993902178431804,0.31380692844856867,0.24625404878982496,0.010671228905170287,0.021604972588687175,0.020486541239594477,0.001118431349092697,0.23394134635033387,0.1640013233846591,0.5291471093507082,0.17699899592081716,0.20798709862937773,0.04587686925192083,0.04570350335373482,0.00017336589818601483,0.1553921024633705,0.024271896663233657,-0.008609220921288524,0.008609220921288524,,0.029500776542595468,0.04781948760914198,0.017040569864844826,-0.017040569864844826,9.814739672166384
74,coast,8.446800461799866,7.96959760347124,0.05516486533984353,0.056924077291141885,0.012202420085389262,-0.013410957054732078,0.0,0.03422812003686881,1.3131883739041648,-0.007390739928239475,0.18145842766749884,4.06562644854502,0.8200000000000001,0.4276592062110166,0.30208749495641596,0.2702532978546614,0.0423691865846669,0.02104674491306732,0.01966722235655095,0.0013795225565163673,0.2567406329619285,0.1648431931811818,0.8422639288013687,0.19874232293711105,0.21049359758965913,0.04515163975789908,0.04497613070718784,0.00017550905071123997,0.15719816805368647,0.02410489484483176,-0.007645025127495254,0.007645025127495254,,0.028824454012233214,0.04760605978104255,0.01628892628585686,-0.01628892628585686,9.705304535337063
75,relax,8.452736599484965,8.078474813510278,0.05548674742142755,0.04674698092142682,0.01212946297721275,-0.013449339730704099,0.0,0.02643550707163953,1.1973407108291547,-0.0076703015057256515,0.18312216709030077,4.028378680835413,0.76,0.4133040682550773,0.2914893939318893,0.2952065368414027,0.05844829111773088,0.021775341237550726,0.020569312133464277,0.0012060291040864469,0.2804462099993325,0.16571420683068383,0.8690559724175994,0.18630392139029803,0.21293971583900673,0.04591835728397824,0.04574128805592492,0.0001770692280533172,0.1590349023450456,0.02414301604642751,-0.0066793044856381534,0.0066793044856381534,,0.028260524990258617,0.047471043581277406,0.015520156541839365,-0.015520156541839365,9.605099100468895
76,relax,8.404142231195108,8.133663420165176,0.0557953231330067,0.06508088310905875,0.012136297364968466,-0.013381458459845978,0.0,0.019751216094850123,1.1365734104964,-0.008287330607215159,0.18369222601628762,4.028136118108758,0.76,0.39858292961604047,0.2890529976212425,0.3123640717792477,0.042706028089247984,0.023096562597032973,0.021866011896351623,0.00123055070068135,0.2967458681902854,0.16663806933456515,0.6082310901764927,0.18892942416057493,0.2155202786622302,0.04711574092598006,0.04693275884317584,0.00018298208280421782,0.1609195319820848,0.024019178328947087,-0.00571853735248027,0.00571853735248027,,0.027847407998800568,0.04744261936885362,0.014736027006690638,-0.014736027006690638,9.509022550926991
77,relax,8.374247448277304,8.176984181348756,0.05578817214803773,0.05334041619979392,0.012146511492467822,-0.013303041543920669,0.0,0.01402557221110334,1.1603086510440839,-0.009369206148728909,0.18419345549388932,4.035717620975255,0.76,0.3907366701174063,0.29262236481073334,0.31664096408786835,0.016680325795870875,0.02300577545338356,0.021751664846904155,0.0012541106064794044,0.30080891588347497,0.1675583003527005,0.3827479346035646,0.19151094623852033,0.2180087108819063,0.047077085955777094,0.04688202291488361,0.00019506304089348433,0.16280261542031588,0.024071310502393535,-0.0047556849323845286,0.0047556849323845286,,0.027460077395167207,0.0474133766958075,0.013937599640746149,-0.013937599640746149,9.418240542715017
78,relax,8.373136012368006,8.236339371896603,0.05571710228898405,0.042731474626646976,0.012176211464775263,-0.013219671800435425,0.0,0.009261371621904048,1.1894777512220918,-0.010245371158948855,0.18505684666746333,4.036833517180331,0.76,0.38748844542386385,0.29582362804021994,0.31668792555227143,0.004367550960284493,0.021463860613598475,0.02019085987794851,0.0012730007356499642,0.3008535292746579,0.16841685477724444,0.6013532233003854,0.1937877712527519,0.22023883715809964,0.04593112984703467,0.0457258156315032,0.00020531421553147307,0.16463986061419728,0.024467269233436197,-0.0037769941630470807,0.0037769941630470807,,0.02698038005264171,0.04729479694790568,0.013124751202530224,-0.013124751202530224,9.334632180287256
79,relax,8.383103919933749,8.29986808010473,0.05566370647368253,0.043886005406657165,0.012231472523379567,-0.01312783055144134,0.0,0.005475436534556644,1.1748158949023852,-0.010448673085080396,0.1861253130682426,4.026989381588339,0.76,0.3852250955585289,0.2945779574208325,0.32019694604550475,0.010725996627952185,0.02036118243640538,0.019075542896402665,0.001285639540002714,0.30418709874322963,0.16923130207470066,0.8647514166603176,0.19567230248460374,0.2220577535953954,0.04491633054556933,0.04469302811824294,0.00022330242732639076,0.16643651383602004,0.02455514810916395,-0.0027947882386805227,0.0027947882386805227,,0.026450844243342805,0.047104519635718774,0.01229835416542225,-0.01229835416542225,9.258509919458977
80,relax,8.418768554668727,8.371127850727543,0.055730501078661975,0.03798952499346846,0.01230072756842597,-0.013043444002720405,0.0,0.002673023325973668,1.1448899142002997,-0.010754115406195204,0.18735994693594446,4.0267215695955745,0.76,0.38796440981658975,0.29591164591369684,0.3161239432898878,0.003673657540186603,0.02046672039262768,0.019175974120675975,0.0012907462719517048,0.30031774612539347,0.17004997089040577,0.800369624948573,0.19692495009942124,0.2233756084276764,0.04494356208143607,0.04470724206799456,0.0002363200134415126,0.1682342563192775,0.02447684168880839,-0.001815714571128187,0.001815714571128187,,0.025972114335285595,0.04693164303137616,0.011459742997878724,-0.011459742997878724,9.191330610275756
81,coast,8.49725578295832,8.476287867858787,0.05506700638461825,0.04000388257619668,0.012588793544027758,-0.01275240634392667,0.0,0.0008612494305840452,1.1564577438264587,-0.011187890734925767,0.18199423369984036,4.083761579627991,0.8200000000000001,0.38840226589466503,0.30112508995729526,0.31047264316309514,0.025098484303252233,0.02128995239648475,0.01974613362472994,0.0015438187717548074,0.2949490110049404,0.17090156898626516,0.4634958504985265,0.21768924162508482,0.22432626873306,0.04518792296631692,0.04494243544566954,0.0002454875206473843,0.17004177323793018,0.023897970569832172,-0.0008597957483349001,0.0008597957483349001,,0.02559754138018153,0.046792145426171425,0.01061174721791522,-0.01061174721791522,9.135804624090362
82,coast,8.606812489531336,8.595471660510203,0.054569303708673696,0.035348826374493915,0.01271521973030084,-0.01262564188351866,0.0,0.0,1.1802854675768109,-0.011378193018880631,0.17883558325221358,4.124006612633953,0.8200000000000001,0.3874178300410327,0.3029536255476629,0.30962854342241714,0.009727567566484005,0.021116972152304323,0.01955342186552671,0.0015635502867776118,0.29414711625129636,0.17174624787235732,0.4218599547621068,0.22088588120143976,0.2252190406952885,0.04497320682088646,0.044721488643823575,0.0002517181770628809,0.17184070151076564,0.023856234668582135,9.445363840838528e-05,0.0,82.0,0.025239095841951355,0.04664663033774863,0.009762807440482003,-0.009755251149409333,9.09348525332564
83,coast,8.74340580085014,8.73010038121425,0.054239619027324736,0.03182484451808242,0.012840645667977903,-0.012486549761637432,0.0,0.0,1.2140293237516446,-0.01117825018939763,0.1773841386397911,4.134550830999262,0.8200000000000001,0.3848820973080693,0.3044869558444695,0.3106309458647985,0.039850551400654084,0.020837417864216685,0.019269510610743744,0.0015679072534729415,0.29509939857155876,0.172579744586926,0.7327415369251644,0.22272482182858958,0.22621285883998454,0.044579615609539415,0.044323910765909726,0.00025570484362968867,0.1736238861351472,0.02374219774532273,0.0010441415482212945,0.0,82.0,0.024886961603732584,0.0464812691594919,0.008981782845243444,-0.008891299733598883,9.065478897127601
84,coast,8.8920192207473,8.87730586646597,0.05415952783991027,0.02966914190377442,0.012939149688230242,-0.012354484030217652,0.0,0.0,1.194006776013715,-0.010613308988252076,0.1767206234932771,4.138664382389209,0.8200000000000001,0.37634676050030513,0.29936867396578026,0.32428456455141663,0.0792649889739801,0.021583418109600745,0.02001847164032377,0.0015649464692769767,0.30807033632384573,0.17344308131131,0.9030447837248246,0.22409203092831873,0.22738820320897143,0.0452792106014838,0.04502067418620372,0.0002585364152800796,0.17543505455920655,0.023695792491883055,0.0019919732478966166,0.0,82.0,0.024622678124202036,0.04638510447485125,0.008263240217623969,-0.008020637895079244,9.051602123017178
85,coast,9.038868612721696,9.027183686349733,0.05413869254994697,0.03521453431418992,0.013004850248455189,-0.012238520153196807,0.0,0.0,1.1575171332217475,-0.010012919755519059,0.1764795020155439,4.138193776162681,0.8200000000000001,0.36705095135314,0.29327771619824583,0.3396713314687767,0.08752735455305603,0.02298308952526793,0.021424224213006365,0.0015588653122615662,0.3226877648953379,0.17436240489232072,0.7668642265638053,0.22541436366026482,0.22863253137834483,0.046629961700112486,0.046369431783113924,0.0002605299169985642,0.17730025302721106,0.023646872174844555,0.002937848134890399,0.0,82.0,0.024491511036287307,0.04640469305287215,0.007602181000214052,-0.007143959012681673,9.05058344219354
86,hold,9.174991963087741,9.16404761489403,0.05346461652029563,0.03658882091579159,0.01336106036605037,-0.011832640108570122,0.0,0.0,1.1520891064913894,-0.009925877835502287,0.1683589172776158,4.186785095895203,0.88,0.35540259238946786,0.2950009595786649,0.34959644704997206,0.04361891894294095,0.023817518263609554,0.021965675175914755,0.0018518430876947997,0.3321166246974735,0.1753151056228651,0.41130220823258723,0.24967290822161511,0.22967062814515096,0.04695369306950061,0.04669166100710114,0.0002620320623994702,0.17917840074999108,0.023136174805891058,0.0038632951271260416,0.0,82.0,0.02443759161447309,0.04644861305420243,0.006994006520196929,-0.006263378681497055,9.060536123865077
87,coast,9.259382849770832,9.25098348070181,0.053676931728015555,0.04074206124577094,0.013138904175452501,-0.012026203964692454,0.0,0.0,1.0542887812591712,-0.009839896024891695,0.1710826556125445,4.182932408154163,0.8200000000000001,0.3487201915651987,0.29359359006435576,0.35768621738177975,0.027001688235055638,0.02256303592036515,0.02098595885837924,0.0015770770619859106,0.3398019065126909,0.1762176270596797,0.45671128627711993,0.23175027951764984,0.23035642794909386,0.04567697133751932,0.045413894931456526,0.0002630764060627989,0.18100547960349186,0.02311393541715417,0.004787852543812208,0.0,82.0,0.024287627158944454,0.04638688171686778,0.0064344859985811746,-0.005379280183472315,9.076443861937538
88,coast,9.400081971250563,9.389372498263782,0.05375593300609107,0.037099834843975325,0.013189585939948787,-0.011960308783225486,0.0,0.0,1.0295557000838735,-0.009567182861698735,0.17351342139371057,4.17690590991378,0.8200000000000001,0.34478517445438567,0.29406055108863477,0.36115427347107715,0.04796273918539366,0.021663246548555774,0.02012071067535786,0.001542535873197913,0.3430965597975234,0.17708415692162194,0.7951758598645133,0.2305312244745938,0.2305599043852477,0.04428727895278678,0.04402348138283726,0.00026379756994952304,0.18277697076160335,0.022624032404231005,0.005692813839981449,0.0,82.0,0.02407767671011336,0.0462189134957413,0.0059197271186946804,-0.004493512661596014,9.102334910682579
89,hold,9.561938289134115,9.553172603717009,0.053174491668044686,0.040601866226638236,0.013546412831993678,-0.011588735466382156,0.0,0.0,1.0431779482519723,-0.008967355259460328,0.16773310085359838,4.223693635448328,0.88,0.33765105129545325,0.3075690381478141,0.3547799095696049,0.0009335098992064946,0.02257736674036803,0.020783579261400165,0.001793787478967863,0.33704091409112485,0.17798725159123666,0.8482823240578395,0.2518847263454247,0.23040158419502965,0.04439218520641808,0.04412768090868128,0.0002645042977368004,0.18455265816986008,0.02181481846605005,0.0065654065786234506,0.0,82.0,0.023957651912533736,0.046072775232595446,0.005446148949199106,-0.0036087991223784574,9.139103180958703
90,coast,9.66620931774843,9.65609017224194,0.053394587978670534,0.03802847025320388,0.013304927410731273,-0.01178829429184681,0.0,0.0,1.002582068236127,-0.008934712782920174,0.17213595721907549,4.190892359081445,0.8200000000000001,0.33282161472532823,0.31168733823005995,0.3554910460632641,0.0688059246429505,0.02377690929851204,0.02228234671681414,0.0014945625816978991,0.33771649376010077,0.17893832796317713,0.6475284802002923,0.23056696310193753,0.23006374152001208,0.04541067121533122,0.04514544192005589,0.0002652292952753297,0.18636908501847332,0.021633761916819177,0.007430757055296218,0.0,82.0,0.023943192503412,0.04601980691121431,0.005010457033263178,-0.0027256346281644833,9.181271671901882
91,relax,9.855319908986893,9.842403934935176,0.05429617082442175,0.034161891908042474,0.013044563102582748,-0.01198127748113282,0.0,0.0,0.9722394184205094,-0.00905965958080588,0.18201234449160247,4.123895560116546,0.76,0.3272546178256518,0.31121117220494227,0.3615342089869624,0.07496558220844517,0.023893251334216832,0.02269553375048862,0.0011977175837282134,0.3434574985376144,0.17989405801654582,0.39476734976329303,0.2059592273386524,0.2297000689385549,0.04573534167633208,0.04546950645893347,0.00026583521739861204,0.1881984986855266,0.021842090342115247,0.008304440668980827,0.0,82.0,0.02393919720987639,0.045997049692423735,0.004609620470602124,-0.0018432286043928586,9.235195530868683
92,relax,10.032026042916684,10.012739804271913,0.05487603315263108,0.02437486658969033,0.013036541737462647,-0.011917984381021911,0.0,0.0,0.9977744570039156,-0.009315883915478381,0.18912140693792773,4.080590918729435,0.76,0.3231014063989598,0.3105648681262511,0.36633372449666635,0.013805180654639683,0.022934271650075718,0.021803927705015123,0.0011303439450605951,0.348017038271833,0.18081142888254884,0.5772571592985182,0.2002410643673659,0.22938913199851396,0.0450166250872901,0.04475033826027822,0.0002662868270118834,0.1899991636890182,0.022082353437214385,0.009187734806469403,0.0,82.0,0.023858803165092337,0.04591861572401304,0.004240850832953954,-0.0009607515315238777,9.298941971832523
93,relax,10.152810205897634,10.134311085671394,0.0553383763247681,0.02665114482990931,0.013015201399662692,-0.01187866227621122,0.0,0.0,1.0195062018722179,-0.009439565967762792,0.19455164482320786,4.062413546608548,0.76,0.31942303296943003,0.3072981281538294,0.37327883789427374,0.06560950471967764,0.022133151889247388,0.02105878104736351,0.0010743708418838765,0.35461489599956,0.18169675495811874,0.8747350498673591,0.19584008935194178,0.22910989241321403,0.04453804295370602,0.044271434924220546,0.0002666080294854702,0.19178068540716645,0.02240489106445863,0.010083930449047748,0.0,82.0,0.023720751063024743,0.04580816990238848,0.003901582766317638,-7.717697307814766e-05,9.367251430557733
94,relax,10.30737258441027,10.281210639610482,0.05550360833498327,0.013737304537289372,0.012974271461733864,-0.011874459390870803,0.0,0.0,1.065527528445628,-0.009343664627607934,0.19894820404594044,4.06247616932678,0.76,0.31724580438868305,0.30554354509752735,0.37721064952410926,0.07734518899076501,0.022739875751944326,0.02171490788684685,0.0010249678650974736,0.35835011704790376,0.18260634998819653,0.8472420954394488,0.19220860298340703,0.2286598542948945,0.04486927000163738,0.044602445744578285,0.00026682425705909653,0.19357545620723193,0.022129394249693055,0.01096910621903547,0.0,82.0,0.02364228103813831,0.04573305791032839,0.003589456145012227,0.0008065256822909418,9.442461122865938
95,relax,10.447502553157843,10.422399716860307,0.0554942871039226,0.015442146283632711,0.012911772195959218,-0.011908336645488104,0.0,0.0,1.1098903460893395,-0.009385750878911265,0.20258514880674727,4.061213318678552,0.76,0.31437697682988913,0.3046946754629273,0.38092834671948345,0.0030559929141712335,0.023731893682041923,0.02275382895389427,0.0009780647281476531,0.3618819293835093,0.1835556257354782,0.5186844357658765,0.1888288716659317,0.2279528518910797,0.045179466112943684,0.04491246185007339,0.0002670042628702928,0.19538263485174967,0.02144757243090176,0.01182700911627154,0.0,82.0,0.0236494500496506,0.04568877056653762,0.003302299653411249,0.0016881643570093897,9.522864437289291
96,coast,10.635109738967328,10.611385712039962,0.05488208963843613,0.017270196424209943,0.013066990445334702,-0.011745193769459983,0.0,0.0,1.0983996833861838,-0.009609120040889582,0.1989316898562274,4.109561418454042,0.8200000000000001,0.30815084323266867,0.2990095252452964,0.3928396305346457,0.06510493745713139,0.023735015633161882,0.022610933497050196,0.0011240821361116855,0.37319764900791347,0.18450502636080468,0.36765935700099095,0.20463306285851046,0.22703696619735234,0.0446315522157824,0.04436427528347512,0.0002672769323072766,0.19716789694038098,0.020896536582620515,0.01266287057957636,0.0,82.0,0.023656295296331502,0.04560419309847721,0.0030381156811383494,0.0025661408548147474,9.611844061423534
97,coast,10.76562930737105,10.742998610046246,0.05448403618891679,0.018239958591777124,0.012988474042123324,-0.011818979378268289,0.0,0.0,1.1131722807965987,-0.010043819722173528,0.19705438820864263,4.143763118281502,0.8200000000000001,0.30323317133871047,0.2969094747340684,0.3998573529369638,0.10256392564026776,0.022852119940154018,0.021754284506910124,0.001097835433243894,0.37986448529011585,0.18541911115841084,0.6604645176764475,0.20412598270212018,0.22603111595937064,0.043740572830353416,0.04347304623334893,0.00026752659700448266,0.19891751985359513,0.0208884528901994,0.013498408695184337,0.0,82.0,0.023591961267837303,0.0454551034770273,0.0027950664266472814,0.0034407222820443143,9.704146881099337
98,hold,10.86440255917525,10.83758358839458,0.05362055559533979,0.010116209061126522,0.013162875857942841,-0.011630101977341791,0.0,0.0,1.1266363690520407,-0.010839365415840178,0.1884093545557921,4.2020207922620205,0.88,0.29731186661357917,0.29682882401670113,0.4058593083860983,0.0952917520633584,0.023139118758782617,0.021856905969128444,0.001282212789654174,0.3855663429667935,0.18634467590876214,0.9000192780000781,0.2238818233569734,0.22510374311333053,0.04402262768158633,0.04375477967735153,0.00026784800423480207,0.20067842496085858,0.020883508922803714,0.014333749052096485,0.0,82.0,0.023555733867112925,0.045340505413392025,0.0025714611125154992,0.004312164423648488,9.79696733534541
99,coast,10.904372173081006,10.884407894706072,0.05376708249529957,0.02132104642165935,0.012840301517401283,-0.011909220664334958,0.0,0.0,1.1148381101101967,-0.011881499449826416,0.1911333060259131,4.1796963129766755,0.8200000000000001,0.28868832069257316,0.29665122608050165,0.414660452246873,0.07197643967136454,0.024059985222444454,0.022999346083184567,0.0010606391392598857,0.3939274296345293,0.18730707531765992,0.8199390690790522,0.20487171777091803,0.22427903508293787,0.045388213524324844,0.045120160313479124,0.00026805321084571695,0.20249395350183158,0.02132822830188039,0.0151868781841717,0.0,82.0,0.023596073975539446,0.04534432206226665,0.0023657442235142595,0.005182141524490346,9.885559722364258
100,hold,10.94515766701411,10.92648604848152,0.05334410255709369,0.023395720757984143,0.012963223397689749,-0.011723869991595913,0.0,0.0,1.0988592712847627,-0.013267733638814616,0.18551566593454077,4.216026317170904,0.88,0.27717908572310607,0.30863302122421127,0.41418789206986134,0.05234684504660824,0.025053618157915774,0.023828004971692206,0.0012256131862235682,0.39347849746636815,0.18830922004397654,0.4774069159685413,0.22291281603457533,0.22346421505541397,0.046238884707612234,0.04597080142869883,0.00026808327891339944,0.20434350889013608,0.02118526654969646,0.01603428884615956,0.0,82.0,0.02371267751012955,0.045415887073894295,0.0021764846856331187,0.006050313310223883,9.970327557936248
101,coast,10.98118104365365,10.972365017914502,0.05367608594251529,0.04007325087125928,0.01261591973553703,-0.01200976372113083,0.0,0.0,1.057889535788521,-0.014463367528589692,0.19034162142065605,4.188923535880022,0.8200000000000001,0.26703796262317553,0.31526479818824826,0.4176972382070259,0.026805918064086155,0.02387668285116824,0.022873157135721724,0.0010035257154465166,0.39681237629667476,0.18926428735802328,0.42642622754946985,0.20265221114983253,0.22247958912151541,0.04529663591325225,0.04502852696741053,0.0002681089458417192,0.20615537432666617,0.021419953062084014,0.01689108696864292,0.0,82.0,0.023725797937412647,0.045406346981042935,0.0020023659107824693,0.006917575202897406,10.05119583679364
102,hold,11.007977439676612,10.99307291556417,0.05328210432662867,0.029234914428586556,0.012686739725532995,-0.011900738803114827,0.0,0.0,1.0089133339289633,-0.015498241211705358,0.18588557398874822,4.2194841315916225,0.88,0.25189354799737423,0.3238136869102926,0.4242927641104299,0.016307697082345217,0.022998285398244382,0.02184407757160899,0.0011542078266353938,0.40307812590490855,0.19018421877395306,0.753099448103272,0.21956694559175532,0.2211582157593569,0.043918618332825794,0.0436504711393293,0.0002681471934964922,0.2079121190599792,0.020920332934581412,0.017727900286026176,0.0,82.0,0.023667596934279188,0.045287328689185564,0.0018421766379198717,0.007782401209547708,10.127738365024278
103,hold,10.994433232291215,10.979910042359482,0.0530235894721812,0.029073327955769085,0.012540205281017416,-0.012021038514500995,0.0,0.0,0.963143777388829,-0.01623462460261636,0.18323561434812405,4.23886741824432,0.88,0.23963487422821625,0.3399744832958843,0.42039064149216954,0.06280762609189407,0.023466487581508853,0.0223317020063917,0.0011347855751171513,0.39937110941756127,0.19112287827721341,0.8531442561228421,0.21957726150211104,0.21946466725812114,0.04334402031147427,0.043075744714388894,0.00026827559708537117,0.20964587987243816,0.019877532729965414,0.018523001595224794,0.0,82.0,0.023651508186057563,0.04513186401896867,0.001694802506886282,0.008641649240401875,10.197073954405633
104,trim,10.990860689815603,10.985870748036117,0.05196618019973971,0.04410195667462272,0.012654108997035979,-0.011887279749428797,0.0,0.0,0.9461536713987211,-0.015878685821035278,0.17582587024536295,4.31549924731307,0.96,0.23291953759806186,0.363106235443528,0.4039742259777036,0.05514805691648442,0.025167027840837658,0.02380331086602082,0.0013637169748168406,0.3837755146788183,0.19212955939084692,0.695109845651904,0.24351885539460025,0.2174510802484376,0.0437261432437684,0.04345761900769332,0.0002685242360750831,0.2113949256021889,0.018559115402930745,0.019265366211342023,0.0,82.0,0.02377274975843997,0.045019406356952646,0.0015592183063353796,0.009491546598077086,10.260576893238431
105,focus,11.012897342065779,11.007520903761232,0.05065477225742711,0.04149066152411076,0.012743480433342435,-0.011785416816053598,0.0,0.0,0.8862633938769026,-0.015027542190030625,0.1670049991679959,4.399831450765646,1.02,0.21322404862352579,0.3831948016279297,0.40358114877769924,0.01751217802904114,0.025962390870132742,0.024398793733708617,0.0015635971364241265,0.3834020913388144,0.19316805502565224,0.3881237934042687,0.2639014313606562,0.21524447575168326,0.04395248004555682,0.043683603562253405,0.0002688764833034136,0.21315302480401116,0.017990089175424075,0.019984969778358987,0.0,82.0,0.023947921047375392,0.04493405225204098,0.0014344808418285493,0.010331020452499638,10.32076252914462
106,trim,11.071981526300243,11.067647662218954,0.050667864261777634,0.04224525347110716,0.012393699046008485,-0.012128751759581505,0.0,0.0,0.6866386220448961,-0.013028889236787834,0.16542342081966457,4.384018813525591,0.96,0.1837562387294689,0.4246306609684875,0.3916130993323973,0.09244802470229811,0.024653337610042295,0.02331675250037693,0.0013365851096653657,0.3720324443657775,0.19415418853005392,0.5336188956983042,0.24572286472312987,0.2131323487434551,0.043500064022024026,0.04323081800182012,0.00026924602020390767,0.21489302736489213,0.01884672641198173,0.020738838834838257,0.0,82.0,0.024004354372388747,0.04481933319363963,0.0013197223744822655,0.011163645923086728,10.38086004891707
107,trim,11.112348158398266,11.116300654102652,0.05077920013833742,0.05619583585225734,0.012214136133763466,-0.01229895058245282,0.0,0.0,0.5308349595346072,-0.011980184253759789,0.16455208220186202,4.389310015844144,0.96,0.16604138539404106,0.4635879474550344,0.37037066617559405,0.0722079993104397,0.02338636362706153,0.02210053453830113,0.0012858290887604016,0.3518521328668145,0.19508964307513638,0.8664642719530627,0.24227684510496636,0.21108020732353036,0.04340972237197479,0.04314433667315403,0.00026538569882075564,0.2166294162597711,0.020023358744913258,0.02153977318463479,0.0,82.0,0.02395491511276257,0.04470656432790644,0.0012141445845236843,0.011993736104010572,10.439379097675566
108,trim,11.151615292583124,11.153356049289503,0.05074340314818763,0.05170375638387163,0.011994171584988625,-0.012497767306623128,0.0,0.0,0.4299915568858989,-0.01183076646753021,0.16437109648777692,4.402246503590056,0.96,0.15262382305827135,0.5029934458365068,0.34438273012709997,0.019909231061819688,0.023400718777634735,0.022166851676437102,0.001233867101197632,0.32716359362074493,0.19602567182624175,0.889618391812196,0.2381697094042599,0.20900440032519166,0.04415371972270378,0.04389714299405391,0.00025657672864987227,0.21839556504867927,0.020753000945069044,0.02236989322243755,0.0,82.0,0.023910579405952346,0.04466233675949023,0.0011170130177617897,0.01282382867348473,10.496357993268171
109,trim,11.175259409953409,11.172925829394007,0.05065646215961273,0.04378168872292012,0.011727207641532069,-0.012738612300509228,0.0,0.0,0.3840185799993011,-0.012641649765971156,0.16444443093924221,4.417533938465918,0.96,0.14298778579341534,0.5374416086986594,0.3195706045254607,0.017518000596180975,0.023700239137072223,0.0225168383603889,0.0011834007766833216,0.3035920742991876,0.19697368139172464,0.6097039494813727,0.2336973685574986,0.2068249909706361,0.04498135044662783,0.044730026087151646,0.00025132435947617884,0.2201948190665444,0.021281111309555605,0.023221137674819772,0.0,82.0,0.023893752184441938,0.04468785785446124,0.0010276519763408466,0.013655613393591535,10.550670106602992
110,tighten,11.138783638496369,11.138921468862039,0.049355975778711425,0.046326533179178696,0.011878871532516017,-0.012569120500253782,0.0,0.0,0.32430626352850017,-0.014090589496112527,0.15522540032388008,4.52874997663979,1.08,0.13597569418833327,0.575885545275122,0.2881387595570884,9.174476848016798e-05,0.02374858526214858,0.02219610409766324,0.001552481164485341,0.2737318215792341,0.19792362480221057,0.35339894733213256,0.2693449544179246,0.20435399932323473,0.04451328235570555,0.04426499917231922,0.0002482831833863297,0.22197535036077262,0.02076469709355697,0.02405172555856205,0.0,82.0,0.023882138830658473,0.044673891814560794,0.0009454398182335789,0.014487302366789178,10.597719189154462
